,SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,AGE,ECHEANCE,INCOME_CREDIT_PERC,DAYS_EMPLOYED_PERC,INCOME_PER_PERSON,ANNUITY_INCOME_PERC,PAYMENT_RATE,PREVIOUS_LOANS_COUNT,PREV_BUR_MEAN_DAYS_CREDIT,PREV_BUR_MEAN_CREDIT_DAY_OVERDUE,PREV_BUR_MEAN_DAYS_CREDIT_ENDDATE,PREV_BUR_MEAN_DAYS_ENDDATE_FACT,PREV_BUR_MEAN_AMT_CREDIT_MAX_OVERDUE,PREV_BUR_MEAN_CNT_CREDIT_PROLONG,PREV_BUR_MEAN_AMT_CREDIT_SUM,PREV_BUR_MEAN_AMT_CREDIT_SUM_DEBT,PREV_BUR_MEAN_AMT_CREDIT_SUM_LIMIT,PREV_BUR_MEAN_AMT_CREDIT_SUM_OVERDUE,PREV_BUR_MEAN_DAYS_CREDIT_UPDATE,PREV_BUR_MEAN_AMT_ANNUITY,PREV_BUR_MEAN_MONTHS_BALANCE_MEAN,PREVIOUS_APPLICATION_COUNT,PREV_APPL_MEAN_AMT_ANNUITY,PREV_APPL_MEAN_AMT_APPLICATION,PREV_APPL_MEAN_AMT_CREDIT,PREV_APPL_MEAN_AMT_DOWN_PAYMENT,PREV_APPL_MEAN_AMT_GOODS_PRICE,PREV_APPL_MEAN_HOUR_APPR_PROCESS_START,PREV_APPL_MEAN_NFLAG_LAST_APPL_IN_DAY,PREV_APPL_MEAN_RATE_DOWN_PAYMENT,PREV_APPL_MEAN_RATE_INTEREST_PRIMARY,PREV_APPL_MEAN_RATE_INTEREST_PRIVILEGED,PREV_APPL_MEAN_DAYS_DECISION,PREV_APPL_MEAN_SELLERPLACE_AREA,PREV_APPL_MEAN_CNT_PAYMENT,PREV_APPL_MEAN_DAYS_FIRST_DRAWING,PREV_APPL_MEAN_DAYS_FIRST_DUE,PREV_APPL_MEAN_DAYS_LAST_DUE_1ST_VERSION,PREV_APPL_MEAN_DAYS_LAST_DUE,PREV_APPL_MEAN_DAYS_TERMINATION,PREV_APPL_MEAN_NFLAG_INSURED_ON_APPROVAL,PREV_APPL_MEAN_CARD_MEAN_MONTHS_BALANCE,PREV_APPL_MEAN_CARD_MEAN_AMT_BALANCE,PREV_APPL_MEAN_CARD_MEAN_AMT_CREDIT_LIMIT_ACTUAL,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_ATM_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_OTHER_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_DRAWINGS_POS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_INST_MIN_REGULARITY,PREV_APPL_MEAN_CARD_MEAN_AMT_PAYMENT_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_PAYMENT_TOTAL_CURRENT,PREV_APPL_MEAN_CARD_MEAN_AMT_RECEIVABLE_PRINCIPAL,PREV_APPL_MEAN_CARD_MEAN_AMT_RECIVABLE,PREV_APPL_MEAN_CARD_MEAN_AMT_TOTAL_RECEIVABLE,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_ATM_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_OTHER_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_DRAWINGS_POS_CURRENT,PREV_APPL_MEAN_CARD_MEAN_CNT_INSTALMENT_MATURE_CUM,PREV_APPL_MEAN_CARD_MEAN_SK_DPD,PREV_APPL_MEAN_CARD_MEAN_SK_DPD_DEF,PREV_APPL_MEAN_INSTALL_MEAN_NUM_INSTALMENT_VERSION,PREV_APPL_MEAN_INSTALL_MEAN_NUM_INSTALMENT_NUMBER,PREV_APPL_MEAN_INSTALL_MEAN_DAYS_INSTALMENT,PREV_APPL_MEAN_INSTALL_MEAN_DAYS_ENTRY_PAYMENT,PREV_APPL_MEAN_INSTALL_MEAN_AMT_INSTALMENT,PREV_APPL_MEAN_INSTALL_MEAN_AMT_PAYMENT,PREV_APPL_MEAN_POS_MEAN_NUM_INSTALMENT_VERSION,PREV_APPL_MEAN_POS_MEAN_NUM_INSTALMENT_NUMBER,PREV_APPL_MEAN_POS_MEAN_DAYS_INSTALMENT,PREV_APPL_MEAN_POS_MEAN_DAYS_ENTRY_PAYMENT,PREV_APPL_MEAN_POS_MEAN_AMT_INSTALMENT,PREV_APPL_MEAN_POS_MEAN_AMT_PAYMENT
271948,415282,1.0,Cash loans,F,N,Y,0,135000.0,458725.5,20335.5,396000.0,Family,Pensioner,Incomplete higher,Married,House / apartment,0.020246,-23619,,-10945.0,-4277,,1,0,0,1,0,0,,2.0,3,3,MONDAY,8,0,0,0,0,0,0,XNA,,0.2376511876815034,0.1674084472266241,0.1237,0.1319,0.9796,0.7212,0.1066,0.0,0.2759,0.1667,0.2083,0.069,0.1009,0.1078,,0.0032,0.1261,0.1369,0.9796,0.7321,0.1075,0.0,0.2759,0.1667,0.2083,0.0706,0.1102,0.1123,,0.0034,0.1249,0.1319,0.9796,0.7249,0.1072,0.0,0.2759,0.1667,0.2083,0.0702,0.1026,0.1098,,0.0033,reg oper account,block of flats,0.1438,Panel,No,2.0,0.0,2.0,0.0,-1750.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,64.7095890410959,22.55786678468688,0.2942936462001785,,67500.0,0.1506333333333333,0.0443304329059535,9.0,-1307.888888888889,0.0,-313.8888888888889,-1564.0,1110.312,0.0,125730.7,50042.15357142857,0.0,0.0,-763.3333333333334,,,11.0,18027.928125,318332.45454545453,357905.04545454547,2864.25,437707.125,12.0,1.0,0.1494065422528114,,,-417.54545454545456,10.090909090909092,31.5,365243.0,-792.25,-192.25,182115.25,182118.75,0.5,,,,,,,,,,,,,,,,,,,,,1.0607142857142855,5.677777777777777,-651.9166666666666,-664.3567460317461,11251.097517857144,10502.825892857143,1.0607142857142855,5.677777777777777,-651.9166666666666,-664.3567460317461,11251.097517857144,10502.825892857143
272003,415338,1.0,Cash loans,F,N,Y,0,76500.0,233208.0,17028.0,184500.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.016612,-15770,-2667.0,-756.0,-2494,,1,1,0,1,0,0,Sales staff,2.0,2,2,MONDAY,11,0,0,0,0,0,0,Self-employed,,0.5719731380609923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1910.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,43.2054794520548,13.695560253699789,0.3280333436245755,0.1691185795814838,38250.0,0.2225882352941176,0.0730163630750231,,,,,,,,,,,,,,,8.0,18141.969375,158901.193125,277523.443125,2767.5,181601.36357142852,10.0,1.0,0.0819099919457546,,,-1693.0,146.25,15.75,312973.14285714284,-1697.7142857142858,51003.42857142857,103069.71428571428,103073.57142857143,0.7142857142857143,-13.0,208154.7252,705600.0,26571.42857142857,22320.0,0.0,0.0,9855.4212,14079.77785714286,11827.013400000002,203470.2432,207982.8738,207982.8738,0.4285714285714285,0.36,0.0,0.0,8.4,0.32,0.0,0.8866666666666667,9.289611465386892,-1493.8396002892644,-1503.024629982688,18114.30606271777,16231.281234067452,0.8866666666666667,9.289611465386892,-1493.8396002892644,-1503.024629982688,18114.30606271777,16231.281234067452
272178,415561,0.0,Cash loans,F,N,Y,0,148500.0,679500.0,19998.0,679500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.015221,-20852,-1421.0,-8364.0,-4163,,1,1,0,1,1,0,,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Housing,,0.6439858982129266,0.4014074137749511,0.1485,0.0844,0.9886,0.8436,0.0903,0.16,0.1379,0.3333,0.375,0.0522,0.121,0.1472,0.0,0.0,0.1513,0.0876,0.9886,0.8497,0.0911,0.1611,0.1379,0.3333,0.375,0.0534,0.1322,0.1534,0.0,0.0,0.1499,0.0844,0.9886,0.8457,0.0908,0.16,0.1379,0.3333,0.375,0.0531,0.1231,0.1498,0.0,0.0,reg oper account,block of flats,0.1651,Panel,No,0.0,0.0,0.0,0.0,-2143.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,57.12876712328767,33.97839783978398,0.2185430463576159,0.068146940341454,74250.0,0.1346666666666666,0.0294304635761589,7.0,-1381.142857142857,0.0,-736.8571428571429,-1299.4,1035.0,0.0,186370.44428571427,88233.09300000001,0.0,0.0,-933.5714285714286,,,16.0,12886.6995,180404.8059375,207486.28125,495.6975,288647.6895,10.0,1.0,0.0246674067773127,,,-373.625,-0.25,33.4,273886.25,-785.0,90973.5,182101.0,182103.0,0.0,-3.5,102348.33,135000.0,17625.0,25125.0,7500.0,0.0,3376.6275,8100.0,2321.9775,100069.3875,101298.6225,101298.6225,0.6666666666666666,0.8333333333333334,0.1666666666666666,0.0,1.6666666666666667,0.0,0.0,0.75,6.089285714285714,-651.7464285714286,-657.2565476190476,9709.421625,8613.028767857142,0.75,6.089285714285714,-651.7464285714286,-657.2565476190476,9709.421625,8613.028767857142
272232,415615,0.0,Cash loans,F,N,Y,0,315000.0,178290.0,19048.5,157500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.00963,-10481,-787.0,-3666.0,-2584,,1,1,0,1,0,0,,1.0,2,2,WEDNESDAY,15,0,1,1,0,0,0,Business Entity Type 3,0.3663955492607174,0.7040281975587408,0.1884895337951677,0.1021,0.133,0.9866,0.8164,0.045,0.0,0.069,0.1667,0.2083,0.1735,0.0824,0.0664,0.0039,0.0149,0.104,0.1381,0.9866,0.8236,0.0454,0.0,0.069,0.1667,0.2083,0.1775,0.09,0.0691,0.0039,0.0158,0.1031,0.133,0.9866,0.8189,0.0453,0.0,0.069,0.1667,0.2083,0.1766,0.0838,0.0676,0.0039,0.0153,,block of flats,0.0801,"Stone, brick",No,5.0,0.0,5.0,0.0,-272.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,28.715068493150685,9.359792109614933,1.7667844522968197,0.0750882549375059,315000.0,0.0604714285714285,0.1068399798081776,2.0,-994.5,0.0,-206.0,-1420.0,0.0,0.0,78300.0,61690.5,0.0,0.0,-714.0,,,5.0,16509.5775,166873.5,170167.5,19105.5,208591.875,14.2,1.0,0.1401112218629572,,,-388.0,682.6,16.5,365243.0,-383.0,82.0,273776.25,273777.75,0.25,,,,,,,,,,,,,,,,,,,,,1.0,4.5,-278.0,-291.06597222222223,16505.8303125,16505.8303125,1.0,4.5,-278.0,-291.06597222222223,16505.8303125,16505.8303125
272263,415646,0.0,Cash loans,F,N,Y,0,90000.0,1288350.0,37800.0,1125000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.020246,-15414,-2538.0,-893.0,-4062,,1,1,0,1,0,0,Cooking staff,2.0,3,3,FRIDAY,7,0,0,0,0,0,0,Other,0.5488767966575329,0.5065071218821826,0.7194907850918436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,42.23013698630137,34.083333333333336,0.069856793573175,0.1646555079797586,45000.0,0.42,0.0293398533007334,4.0,-1516.5,0.0,-1066.75,-805.3333333333334,4196.700000000001,0.0,59098.2075,0.0,0.0,0.0,-595.5,,,7.0,9331.804285714285,97476.42857142857,106283.57142857143,1872.0,97476.42857142857,10.571428571428571,1.0,0.0520454364044674,,,-1462.571428571429,971.2857142857144,10.285714285714286,365243.0,-1517.4,-1223.4,-1325.4,-1315.4,0.6,,,,,,,,,,,,,,,,,,,,,1.065,4.413333333333333,-1415.0,-1420.6644444444444,20170.451725,19383.835025,1.065,4.413333333333333,-1415.0,-1420.6644444444444,20170.451725,19383.835025
272414,415833,0.0,Cash loans,M,Y,N,2,247500.0,240660.0,11704.5,157500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.001276,-14055,-425.0,-158.0,-4848,16.0,1,1,0,1,0,0,Security staff,4.0,2,2,TUESDAY,9,0,0,0,0,0,0,Security,,0.5887578326926483,0.5334816299804352,0.0433,0.0566,0.9836,0.7756,0.0,0.0,0.1034,0.1667,0.0417,0.0329,0.0252,0.0401,0.0,0.0447,0.0252,0.0427,0.9821,0.7648,0.0,0.0,0.069,0.1667,0.0417,0.0145,0.0,0.0278,0.0,0.0344,0.0437,0.0566,0.9836,0.7786,0.0,0.0,0.1034,0.1667,0.0417,0.0335,0.0257,0.0408,0.0,0.0456,reg oper account,block of flats,0.0316,Block,No,2.0,1.0,2.0,1.0,-1513.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,5.0,38.50684931506849,20.561322568242986,1.0284218399401646,0.0302383493418712,61875.0,0.047290909090909,0.0486350037397157,5.0,-1646.8,0.0,1333.4,-1901.0,,0.0,1855778.4,55452.0,0.0,0.0,-1168.4,,,7.0,15641.199,85696.71428571429,112561.71428571428,48897.0,149969.25,6.428571428571429,1.0,0.3341034590806648,,,-687.8571428571429,6.428571428571429,13.2,273848.0,-758.75,90832.0,90802.0,90807.25,0.0,-18.0,8618.544000000002,185785.7142857143,4090.909090909091,5260.335428571429,0.0,12646.521818181818,667.5428571428571,14519.691,4148.483142857143,8442.996428571429,8573.713714285714,8573.713714285714,0.0909090909090909,0.3428571428571428,0.0,1.0,1.4285714285714286,0.0,0.0,0.7678571428571428,5.595982142857142,-641.9174107142858,-652.7909226190476,14496.4275,13528.311361607142,0.7678571428571428,5.595982142857142,-641.9174107142858,-652.7909226190476,14496.4275,13528.311361607142
272606,416031,0.0,Cash loans,F,N,Y,0,135000.0,675000.0,21906.0,675000.0,Family,Pensioner,Secondary / secondary special,Separated,House / apartment,0.030755,-23624,,-1505.0,-4588,,1,0,0,1,0,0,,1.0,2,2,THURSDAY,9,0,0,0,0,0,0,XNA,,0.7314777906440433,0.7121551551910698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-391.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,64.72328767123288,30.81347576006573,0.2,,135000.0,0.1622666666666666,0.0324533333333333,4.0,-882.75,0.0,-220.75,-707.0,,0.0,192588.75,105845.625,0.0,0.0,-446.5,,,4.0,6556.095,15075.0,16666.875,0.0,60300.0,12.75,1.0,0.0,,,-240.25,9.25,12.0,365243.0,-357.0,-27.0,-87.0,-81.0,0.0,,,,,,,,,,,,,,,,,,,,,2.5454545454545454,5.454545454545454,-223.3636363636364,-245.0909090909091,7018.821818181817,8521.15090909091,2.5454545454545454,5.454545454545454,-223.3636363636364,-245.0909090909091,7018.821818181817,8521.15090909091
272643,416068,0.0,Cash loans,F,Y,N,0,157500.0,1442596.5,39798.0,1129500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.025164,-20434,,-5799.0,-3929,4.0,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,15,0,0,0,0,0,0,XNA,,0.3861149239309677,0.6380435278721609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,55.983561643835614,36.24796472184532,0.1091781381696129,,78750.0,0.2526857142857143,0.027587755827773,3.0,-720.0,0.0,84.66666666666667,-365.0,,0.0,292560.0,112581.0,0.0,0.0,-147.0,,,4.0,16045.965,92950.875,210162.375,10390.5,123934.5,13.5,1.0,0.0780873165963519,,,-1189.0,621.5,8.5,365243.0,90283.75,90516.25,90516.25,90519.25,0.25,-10.0,0.0,450000.0,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,0.0,1.0,6.166666666666667,-1214.3333333333333,-1223.3166666666666,13887.0785,13887.0785,1.0,6.166666666666667,-1214.3333333333333,-1223.3166666666666,13887.0785,13887.0785
272686,416112,0.0,Cash loans,F,N,N,0,135000.0,679500.0,66195.0,679500.0,Unaccompanied,Commercial associate,Incomplete higher,Married,House / apartment,0.035792,-18293,-3964.0,-8866.0,-1815,,1,1,0,1,1,0,,2.0,2,2,FRIDAY,14,0,0,0,0,1,1,Self-employed,,0.7086050202468639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-654.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,50.11780821917808,10.26512576478586,0.1986754966887417,0.2166949106215492,67500.0,0.4903333333333333,0.0974172185430463,1.0,-1480.0,0.0,-1176.0,-1205.0,,0.0,63286.38,0.0,,0.0,-788.0,,,4.0,10804.605,101452.5,102684.375,2922.75,135270.0,14.0,1.0,0.0521309267782847,,,-925.25,43.5,6.0,243401.3333333333,-1080.0,120903.66666666669,120893.66666666669,120896.66666666669,0.3333333333333333,-6.0,20182.01,270000.0,0.0,19605.975,0.0,19605.975,1684.48,19968.40928571429,15530.985,19637.055,20182.01,20182.01,0.0,4.222222222222222,0.0,4.222222222222222,3.111111111111111,0.0,0.0,0.7083333333333334,7.045454545454546,-967.2727272727274,-977.5921717171716,9079.398636363636,7694.191761363636,0.7083333333333334,7.045454545454546,-967.2727272727274,-977.5921717171716,9079.398636363636,7694.191761363636
272741,416168,1.0,Cash loans,F,N,Y,0,247500.0,1006920.0,40063.5,900000.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.010643,-16667,-1112.0,-5837.0,-221,,1,1,0,1,0,0,Laborers,1.0,2,2,MONDAY,17,0,0,0,0,1,1,Business Entity Type 3,0.6705087651616618,0.2238666368433886,0.2539628093363117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.0,2.0,0.0,-1681.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,45.66301369863014,25.13310120184208,0.2457990704326063,0.0667186656266874,247500.0,0.1618727272727272,0.0397881658920271,11.0,-922.0,0.0,594.2222222222222,-693.3333333333334,0.0,0.0,362481.9545454545,152947.63636363635,37500.0,0.0,-374.0,,,5.0,4073.013,33668.1,44888.4,2250.0,42085.125,11.4,1.0,0.0978730529769049,,,-1791.2,54.4,8.8,291732.8,-1746.2,71996.2,-1207.2,71942.0,0.2,-38.5,29125.108421052635,36118.42105263158,2771.0526315789475,2771.0526315789475,0.0,0.0,1720.0746,4451.946513157895,4249.6472368421055,27545.95953947369,29054.014934210525,29054.014934210525,0.2368421052631578,0.2368421052631578,0.0,0.0,36.4,0.0394736842105263,0.0394736842105263,0.9339869281045752,17.4,-1451.2637037037036,-1474.6499564270152,5454.15793627451,5454.15793627451,0.9339869281045752,17.4,-1451.2637037037036,-1474.6499564270152,5454.15793627451,5454.15793627451
272757,416184,0.0,Cash loans,F,N,Y,3,180000.0,508495.5,21672.0,454500.0,Children,Working,Secondary / secondary special,Widow,House / apartment,0.035792,-14544,-523.0,-3083.0,-419,,1,1,0,1,0,0,Sales staff,4.0,2,2,MONDAY,14,0,0,0,0,0,0,Self-employed,0.4681244218360452,0.215072032545397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-366.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,2.0,39.84657534246576,23.46324750830565,0.3539854334994115,0.0359598459845984,45000.0,0.1204,0.0426198461933291,2.0,-1925.5,0.0,-1471.5,-1456.5,,0.0,102669.75,0.0,,0.0,-1455.5,,,6.0,13210.173,146677.5,151884.75,4969.125,176013.0,12.166666666666666,1.0,0.026046144637854,,,-685.0,84.0,15.6,365243.0,-796.0,-386.0,121363.33333333331,121383.33333333331,0.0,,,,,,,,,,,,,,,,,,,,,1.0303030303030305,10.43939393939394,-587.7575757575758,-606.1515151515151,8574.107613636364,8553.653068181819,1.0303030303030305,10.43939393939394,-587.7575757575758,-606.1515151515151,8574.107613636364,8553.653068181819
272778,416205,0.0,Cash loans,F,N,Y,0,157500.0,1125171.0,47803.5,1035000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.02461,-22022,-113.0,-14956.0,-5116,,1,1,0,1,1,0,Core staff,2.0,2,2,TUESDAY,16,0,0,0,0,0,0,Other,,0.6837167207669627,0.7958031328748403,0.1474,0.1086,0.9796,0.7212,0.0684,0.16,0.1379,0.3333,0.375,0.0923,0.1202,0.1585,0.0077,0.0108,0.1502,0.1127,0.9796,0.7321,0.069,0.1611,0.1379,0.3333,0.375,0.0944,0.1313,0.1651,0.0078,0.0114,0.1489,0.1086,0.9796,0.7249,0.0688,0.16,0.1379,0.3333,0.375,0.0939,0.1223,0.1613,0.0078,0.011,reg oper account,block of flats,0.1644,Panel,No,0.0,0.0,0.0,0.0,-687.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,60.33424657534247,23.537418808246255,0.1399787232340684,0.0051312324039596,78750.0,0.3035142857142857,0.0424855421975859,6.0,-2147.5,0.0,-1351.3333333333333,-1488.6666666666667,,0.0,662250.0,0.0,0.0,0.0,-1270.1666666666667,,,6.0,38665.85625,504750.0,552260.25,,757125.0,11.666666666666666,1.0,,,,-395.8333333333333,0.0,33.0,365243.0,-745.5,304.5,182549.5,182550.5,1.0,,,,,,,,,,,,,,,,,,,,,1.4782608695652173,12.60144927536232,-397.4565217391304,-401.9959742351047,42746.79945652174,39257.00119565218,1.4782608695652173,12.60144927536232,-397.4565217391304,-401.9959742351047,42746.79945652174,39257.00119565218
272972,416442,0.0,Cash loans,F,N,Y,1,135000.0,576072.0,26986.5,405000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.005313,-12004,-2338.0,-5205.0,-3174,,1,1,0,1,0,0,Cleaning staff,3.0,2,2,SUNDAY,13,0,0,0,0,0,0,Industry: type 11,0.6735616762436644,0.6307040733816259,0.4866531565147181,0.2598,0.182,0.9821,,,0.28,0.2414,0.3333,,0.0,,0.2656,,0.0047,0.2647,0.1889,0.9821,,,0.282,0.2414,0.3333,,0.0,,0.2768,,0.0049,0.2623,0.182,0.9821,,,0.28,0.2414,0.3333,,0.0,,0.2704,,0.0048,,block of flats,0.2089,Panel,No,8.0,0.0,8.0,0.0,-503.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,5.0,32.88767123287671,21.34667333666833,0.2343457067866516,0.1947684105298233,45000.0,0.1999,0.0468457067866516,9.0,-1166.3333333333333,0.0,-813.375,-1153.6666666666667,889.875,0.0,81451.76,10795.0,4073.3325,0.0,-496.1111111111111,,,4.0,9114.9075,234652.5,250656.75,0.0,312870.0,13.5,1.0,0.0,,,-310.5,124.0,29.0,365243.0,-472.0,-202.0,-232.0,-224.0,0.0,,,,,,,,,,,,,,,,,,,,,1.1111111111111112,5.0,-352.0,-381.1111111111111,5509.24,5509.24,1.1111111111111112,5.0,-352.0,-381.1111111111111,5509.24,5509.24
